Date and Time,Geo,Day-Ahead Price in US Dollars
2021-02-11 22:00:00,HB_SOUTH,32.46
2021-02-10 23:00:00,HB_SOUTH,22.35
2021-02-10 00:00:00,HB_SOUTH,23.63
2021-02-10 01:00:00,HB_SOUTH,23.18
2021-02-10 02:00:00,HB_SOUTH,23.14
2021-02-10 03:00:00,HB_SOUTH,24.64
2021-02-10 04:00:00,HB_SOUTH,22.56
2021-02-10 05:00:00,HB_SOUTH,25.2
2021-02-10 06:00:00,HB_SOUTH,46.38
2021-02-10 07:00:00,HB_SOUTH,45.34
2021-02-10 08:00:00,HB_SOUTH,40.49
2021-02-10 09:00:00,HB_SOUTH,36.67
2021-02-10 10:00:00,HB_SOUTH,32.75
2021-02-10 11:00:00,HB_SOUTH,27.99
2021-02-10 12:00:00,HB_SOUTH,27.61
2021-02-10 13:00:00,HB_SOUTH,25.17
2021-02-10 14:00:00,HB_SOUTH,24.59
2021-02-10 15:00:00,HB_SOUTH,24.61
2021-02-10 16:00:00,HB_SOUTH,27.4
2021-02-10 17:00:00,HB_SOUTH,35.07
2021-02-10 18:00:00,HB_SOUTH,37.58
2021-02-10 19:00:00,HB_SOUTH,33.11
2021-02-10 20:00:00,HB_SOUTH,29.63
2021-02-10 21:00:00,HB_SOUTH,27.24
2021-02-10 22:00:00,HB_SOUTH,23.52
2021-02-09 23:00:00,HB_SOUTH,21.3
2021-02-09 00:00:00,HB_SOUTH,19.21
2021-02-09 01:00:00,HB_SOUTH,18.84
2021-02-09 02:00:00,HB_SOUTH,19.21
2021-02-09 03:00:00,HB_SOUTH,19.64
2021-02-09 04:00:00,HB_SOUTH,19.67
2021-02-09 05:00:00,HB_SOUTH,22.94
2021-02-09 06:00:00,HB_SOUTH,34.9
2021-02-09 07:00:00,HB_SOUTH,41.34
2021-02-09 08:00:00,HB_SOUTH,33.93
2021-02-09 09:00:00,HB_SOUTH,33.48
2021-02-09 10:00:00,HB_SOUTH,34.35
2021-02-09 11:00:00,HB_SOUTH,30.0
2021-02-09 12:00:00,HB_SOUTH,26.48
2021-02-09 13:00:00,HB_SOUTH,24.45
2021-02-09 14:00:00,HB_SOUTH,23.51
2021-02-09 15:00:00,HB_SOUTH,22.61
2021-02-09 16:00:00,HB_SOUTH,23.56
2021-02-09 17:00:00,HB_SOUTH,32.2
2021-02-09 18:00:00,HB_SOUTH,29.59
2021-02-09 19:00:00,HB_SOUTH,24.85
2021-02-09 20:00:00,HB_SOUTH,24.66
2021-02-09 21:00:00,HB_SOUTH,23.4
2021-02-09 22:00:00,HB_SOUTH,22.68
2021-02-08 23:00:00,HB_SOUTH,20.71
2021-02-08 00:00:00,HB_SOUTH,5.45
2021-02-08 01:00:00,HB_SOUTH,5.8
2021-02-08 02:00:00,HB_SOUTH,8.93
2021-02-08 03:00:00,HB_SOUTH,11.7
2021-02-08 04:00:00,HB_SOUTH,15.72
2021-02-08 05:00:00,HB_SOUTH,20.36
2021-02-08 06:00:00,HB_SOUTH,24.57
2021-02-08 07:00:00,HB_SOUTH,26.64
2021-02-08 08:00:00,HB_SOUTH,28.59
2021-02-08 09:00:00,HB_SOUTH,23.77
2021-02-08 10:00:00,HB_SOUTH,23.05
2021-02-08 11:00:00,HB_SOUTH,21.2
2021-02-08 12:00:00,HB_SOUTH,21.83
2021-02-08 13:00:00,HB_SOUTH,22.86
2021-02-08 14:00:00,HB_SOUTH,22.5
2021-02-08 15:00:00,HB_SOUTH,22.1
2021-02-08 16:00:00,HB_SOUTH,25.12
2021-02-08 17:00:00,HB_SOUTH,41.63
2021-02-08 18:00:00,HB_SOUTH,60.66
2021-02-08 19:00:00,HB_SOUTH,29.43
2021-02-08 20:00:00,HB_SOUTH,25.24
2021-02-08 21:00:00,HB_SOUTH,25.1
2021-02-08 22:00:00,HB_SOUTH,21.27
2021-02-07 23:00:00,HB_SOUTH,11.87
2021-02-07 00:00:00,HB_SOUTH,23.57
2021-02-07 01:00:00,HB_SOUTH,20.0
2021-02-07 02:00:00,HB_SOUTH,18.38
2021-02-07 03:00:00,HB_SOUTH,18.57
2021-02-07 04:00:00,HB_SOUTH,18.96
2021-02-07 05:00:00,HB_SOUTH,21.81
2021-02-07 06:00:00,HB_SOUTH,23.49
2021-02-07 07:00:00,HB_SOUTH,25.72
2021-02-07 08:00:00,HB_SOUTH,26.81
2021-02-07 09:00:00,HB_SOUTH,25.83
2021-02-07 10:00:00,HB_SOUTH,20.74
2021-02-07 11:00:00,HB_SOUTH,18.58
2021-02-07 12:00:00,HB_SOUTH,18.24
2021-02-07 13:00:00,HB_SOUTH,18.32
2021-02-07 14:00:00,HB_SOUTH,17.56
2021-02-07 15:00:00,HB_SOUTH,17.16
2021-02-07 16:00:00,HB_SOUTH,18.57
2021-02-07 17:00:00,HB_SOUTH,31.8
2021-02-07 18:00:00,HB_SOUTH,27.35
2021-02-07 19:00:00,HB_SOUTH,19.6
2021-02-07 20:00:00,HB_SOUTH,19.52
2021-02-07 21:00:00,HB_SOUTH,18.0
2021-02-07 22:00:00,HB_SOUTH,15.29
2021-02-22 23:00:00,HB_WEST,12.3
2021-02-22 00:00:00,HB_WEST,22.28
2021-02-22 01:00:00,HB_WEST,22.22
2021-02-22 02:00:00,HB_WEST,21.64
2021-02-22 03:00:00,HB_WEST,22.22
2021-02-22 04:00:00,HB_WEST,22.38
2021-02-22 05:00:00,HB_WEST,25.02
2021-02-22 06:00:00,HB_WEST,47.75
2021-02-22 07:00:00,HB_WEST,43.93
2021-02-22 08:00:00,HB_WEST,32.92
2021-02-22 09:00:00,HB_WEST,30.0
2021-02-22 10:00:00,HB_WEST,26.71
2021-02-22 11:00:00,HB_WEST,24.81
2021-02-22 12:00:00,HB_WEST,23.46
2021-02-22 13:00:00,HB_WEST,22.4
2021-02-22 14:00:00,HB_WEST,22.24
2021-02-22 15:00:00,HB_WEST,21.47
2021-02-22 16:00:00,HB_WEST,23.5
2021-02-22 17:00:00,HB_WEST,31.58
2021-02-22 18:00:00,HB_WEST,38.01
2021-02-22 19:00:00,HB_WEST,35.81
2021-02-22 20:00:00,HB_WEST,30.63
2021-02-22 21:00:00,HB_WEST,25.31
2021-02-22 22:00:00,HB_WEST,22.71
2021-02-21 23:00:00,HB_WEST,25.05
2021-02-21 00:00:00,HB_WEST,13.48
2021-02-21 01:00:00,HB_WEST,12.55
2021-02-21 02:00:00,HB_WEST,11.79
2021-02-21 03:00:00,HB_WEST,11.87
2021-02-21 04:00:00,HB_WEST,12.49
2021-02-21 05:00:00,HB_WEST,14.1
2021-02-21 06:00:00,HB_WEST,11.67
2021-02-21 07:00:00,HB_WEST,17.45
2021-02-21 08:00:00,HB_WEST,20.41
2021-02-21 09:00:00,HB_WEST,22.85
2021-02-21 10:00:00,HB_WEST,23.51
2021-02-21 11:00:00,HB_WEST,23.19
2021-02-21 12:00:00,HB_WEST,22.85
2021-02-21 13:00:00,HB_WEST,16.48
2021-02-21 14:00:00,HB_WEST,15.56
2021-02-21 15:00:00,HB_WEST,15.85
2021-02-21 16:00:00,HB_WEST,17.93
2021-02-21 17:00:00,HB_WEST,25.19
2021-02-21 18:00:00,HB_WEST,35.0
2021-02-21 19:00:00,HB_WEST,30.02
2021-02-21 20:00:00,HB_WEST,26.13
2021-02-21 21:00:00,HB_WEST,25.31
2021-02-21 22:00:00,HB_WEST,28.05
2021-02-20 23:00:00,HB_WEST,34.81
2021-02-20 00:00:00,HB_WEST,164.93
2021-02-20 01:00:00,HB_WEST,155.25
2021-02-20 02:00:00,HB_WEST,153.93
2021-02-20 03:00:00,HB_WEST,152.92
2021-02-20 04:00:00,HB_WEST,209.54
2021-02-20 05:00:00,HB_WEST,297.9
2021-02-20 06:00:00,HB_WEST,151.29
2021-02-20 07:00:00,HB_WEST,203.06
2021-02-20 08:00:00,HB_WEST,154.63
2021-02-20 09:00:00,HB_WEST,90.14
2021-02-20 10:00:00,HB_WEST,57.04
2021-02-20 11:00:00,HB_WEST,43.61
2021-02-20 12:00:00,HB_WEST,33.08
2021-02-20 13:00:00,HB_WEST,4.36
2021-02-20 14:00:00,HB_WEST,0.4
2021-02-20 15:00:00,HB_WEST,0.16
2021-02-20 16:00:00,HB_WEST,-0.27
2021-02-20 17:00:00,HB_WEST,10.47
2021-02-20 18:00:00,HB_WEST,15.04
2021-02-20 19:00:00,HB_WEST,14.95
2021-02-20 20:00:00,HB_WEST,12.0
2021-02-20 21:00:00,HB_WEST,10.26
2021-02-20 22:00:00,HB_WEST,39.63
2021-02-19 23:00:00,HB_WEST,2387.85
2021-02-19 00:00:00,HB_WEST,8487.64
2021-02-19 01:00:00,HB_WEST,8494.46
2021-02-19 02:00:00,HB_WEST,8493.92
2021-02-19 03:00:00,HB_WEST,8496.08
2021-02-19 04:00:00,HB_WEST,8496.16
2021-02-19 05:00:00,HB_WEST,8496.56
2021-02-19 06:00:00,HB_WEST,8705.18
2021-02-19 07:00:00,HB_WEST,8760.95
2021-02-19 08:00:00,HB_WEST,8704.57
2021-02-19 09:00:00,HB_WEST,8493.83
2021-02-19 10:00:00,HB_WEST,8493.8
2021-02-19 11:00:00,HB_WEST,5993.58
2021-02-19 12:00:00,HB_WEST,3624.29
2021-02-19 13:00:00,HB_WEST,1524.85
2021-02-19 14:00:00,HB_WEST,1078.67
2021-02-19 15:00:00,HB_WEST,1000.0
2021-02-19 16:00:00,HB_WEST,880.29
2021-02-19 17:00:00,HB_WEST,1520.28
2021-02-19 18:00:00,HB_WEST,2521.34
2021-02-19 19:00:00,HB_WEST,3465.68
2021-02-19 20:00:00,HB_WEST,3237.75
2021-02-19 21:00:00,HB_WEST,2508.4
2021-02-19 22:00:00,HB_WEST,2986.4
2021-02-18 23:00:00,HB_WEST,7988.67
2021-02-18 00:00:00,HB_WEST,7514.71
2021-02-18 01:00:00,HB_WEST,7518.35
2021-02-18 02:00:00,HB_WEST,7518.24
2021-02-18 03:00:00,HB_WEST,7517.06
2021-02-18 04:00:00,HB_WEST,7817.88
2021-02-18 05:00:00,HB_WEST,8005.41
2021-02-18 06:00:00,HB_WEST,8003.16
2021-02-18 07:00:00,HB_WEST,8497.96
2021-02-18 08:00:00,HB_WEST,8497.22
2021-02-18 09:00:00,HB_WEST,8527.52
2021-02-18 10:00:00,HB_WEST,8514.01
2021-02-18 11:00:00,HB_WEST,8749.74
2021-02-18 12:00:00,HB_WEST,8527.54
2021-02-18 13:00:00,HB_WEST,8538.93
2021-02-18 14:00:00,HB_WEST,8065.6
2021-02-18 15:00:00,HB_WEST,8025.69
2021-02-18 16:00:00,HB_WEST,7454.64
2021-02-18 17:00:00,HB_WEST,8001.28
2021-02-18 18:00:00,HB_WEST,8704.55
2021-02-18 19:00:00,HB_WEST,8519.58
2021-02-18 20:00:00,HB_WEST,7985.68
2021-02-18 21:00:00,HB_WEST,7980.74
2021-02-18 22:00:00,HB_WEST,7986.13
2021-02-17 23:00:00,HB_WEST,8485.71
2021-02-17 00:00:00,HB_WEST,9000.01
2021-02-17 01:00:00,HB_WEST,9000.0
2021-02-17 02:00:00,HB_WEST,9000.0
2021-02-17 03:00:00,HB_WEST,9000.01
2021-02-17 04:00:00,HB_WEST,9000.01
2021-02-17 05:00:00,HB_WEST,9000.0
2021-02-17 06:00:00,HB_WEST,8957.03
2021-02-17 07:00:00,HB_WEST,9000.0
2021-02-17 08:00:00,HB_WEST,9000.0
2021-02-17 09:00:00,HB_WEST,8984.58
2021-02-17 10:00:00,HB_WEST,8900.35
2021-02-17 11:00:00,HB_WEST,8987.05
2021-02-17 12:00:00,HB_WEST,8984.0
2021-02-17 13:00:00,HB_WEST,8984.0
2021-02-17 14:00:00,HB_WEST,8936.12
2021-02-17 15:00:00,HB_WEST,8908.22
2021-02-17 16:00:00,HB_WEST,8502.14
2021-02-17 17:00:00,HB_WEST,8976.7
2021-02-17 18:00:00,HB_WEST,8978.99
2021-02-17 19:00:00,HB_WEST,8964.87
2021-02-17 20:00:00,HB_WEST,8709.16
2021-02-17 21:00:00,HB_WEST,6986.8
2021-02-17 22:00:00,HB_WEST,8736.36
2021-02-16 23:00:00,HB_WEST,7500.27
2021-02-16 00:00:00,HB_WEST,7897.55
2021-02-16 01:00:00,HB_WEST,7503.67
2021-02-16 02:00:00,HB_WEST,8000.32
2021-02-16 03:00:00,HB_WEST,8000.99
2021-02-16 04:00:00,HB_WEST,8001.02
2021-02-16 05:00:00,HB_WEST,8001.96
2021-02-16 06:00:00,HB_WEST,7681.4
2021-02-16 07:00:00,HB_WEST,7519.96
2021-02-16 08:00:00,HB_WEST,7502.63
2021-02-16 09:00:00,HB_WEST,7502.71
2021-02-16 10:00:00,HB_WEST,7501.39
2021-02-16 11:00:00,HB_WEST,7500.52
2021-02-16 12:00:00,HB_WEST,6826.41
2021-02-16 13:00:00,HB_WEST,6001.61
2021-02-16 14:00:00,HB_WEST,5559.47
2021-02-16 15:00:00,HB_WEST,5566.18
2021-02-16 16:00:00,HB_WEST,4077.13
2021-02-16 17:00:00,HB_WEST,6009.79
2021-02-16 18:00:00,HB_WEST,6485.82
2021-02-16 19:00:00,HB_WEST,6505.82
2021-02-16 20:00:00,HB_WEST,6004.77
2021-02-16 21:00:00,HB_WEST,6001.16
2021-02-16 22:00:00,HB_WEST,7502.0
2021-02-15 23:00:00,HB_WEST,7004.96
2021-02-15 00:00:00,HB_WEST,3059.38
2021-02-15 01:00:00,HB_WEST,3322.51
2021-02-15 02:00:00,HB_WEST,2999.59
2021-02-15 03:00:00,HB_WEST,4114.39
2021-02-15 04:00:00,HB_WEST,4499.21
2021-02-15 05:00:00,HB_WEST,7483.85
2021-02-15 06:00:00,HB_WEST,7847.19
2021-02-15 07:00:00,HB_WEST,7526.9
2021-02-15 08:00:00,HB_WEST,7758.8
2021-02-15 09:00:00,HB_WEST,7749.82
2021-02-15 10:00:00,HB_WEST,7685.57
2021-02-15 11:00:00,HB_WEST,7771.15
2021-02-15 12:00:00,HB_WEST,7553.14
2021-02-15 13:00:00,HB_WEST,7499.2
2021-02-15 14:00:00,HB_WEST,7497.29
2021-02-15 15:00:00,HB_WEST,6826.16
2021-02-15 16:00:00,HB_WEST,5999.61
2021-02-15 17:00:00,HB_WEST,7505.06
2021-02-15 18:00:00,HB_WEST,7130.0
2021-02-15 19:00:00,HB_WEST,7878.23
2021-02-15 20:00:00,HB_WEST,7176.57
2021-02-15 21:00:00,HB_WEST,6998.29
2021-02-15 22:00:00,HB_WEST,7529.08
2021-02-14 23:00:00,HB_WEST,2708.62
2021-02-14 00:00:00,HB_WEST,2078.29
2021-02-14 01:00:00,HB_WEST,2078.67
2021-02-14 02:00:00,HB_WEST,2008.11
2021-02-14 03:00:00,HB_WEST,2008.25
2021-02-14 04:00:00,HB_WEST,2005.88
2021-02-14 05:00:00,HB_WEST,2511.72
2021-02-14 06:00:00,HB_WEST,5998.95
2021-02-14 07:00:00,HB_WEST,5998.46
2021-02-14 08:00:00,HB_WEST,6988.4
2021-02-14 09:00:00,HB_WEST,5030.91
2021-02-14 10:00:00,HB_WEST,5011.51
2021-02-14 11:00:00,HB_WEST,4053.47
2021-02-14 12:00:00,HB_WEST,3102.34
2021-02-14 13:00:00,HB_WEST,3007.26
2021-02-14 14:00:00,HB_WEST,3012.57
2021-02-14 15:00:00,HB_WEST,3013.97
2021-02-14 16:00:00,HB_WEST,3107.62
2021-02-14 17:00:00,HB_WEST,5705.95
2021-02-14 18:00:00,HB_WEST,7000.01
2021-02-14 19:00:00,HB_WEST,6220.1
2021-02-14 20:00:00,HB_WEST,5067.62
2021-02-14 21:00:00,HB_WEST,4000.87
2021-02-14 22:00:00,HB_WEST,3000.0
2021-02-13 23:00:00,HB_WEST,810.48
2021-02-13 00:00:00,HB_WEST,445.64
2021-02-13 01:00:00,HB_WEST,466.93
2021-02-13 02:00:00,HB_WEST,500.0
2021-02-13 03:00:00,HB_WEST,500.0
2021-02-13 04:00:00,HB_WEST,501.66
2021-02-13 05:00:00,HB_WEST,634.39
2021-02-13 06:00:00,HB_WEST,997.36
2021-02-13 07:00:00,HB_WEST,2048.64
2021-02-13 08:00:00,HB_WEST,2017.72
2021-02-13 09:00:00,HB_WEST,2066.22
2021-02-13 10:00:00,HB_WEST,1460.68
2021-02-13 11:00:00,HB_WEST,1250.97
2021-02-13 12:00:00,HB_WEST,1207.85
2021-02-13 13:00:00,HB_WEST,1120.84
2021-02-13 14:00:00,HB_WEST,1112.9
2021-02-13 15:00:00,HB_WEST,1096.69
2021-02-13 16:00:00,HB_WEST,1215.3
2021-02-13 17:00:00,HB_WEST,1575.93
2021-02-13 18:00:00,HB_WEST,2050.72
2021-02-13 19:00:00,HB_WEST,2049.25
2021-02-13 20:00:00,HB_WEST,1596.48
2021-02-13 21:00:00,HB_WEST,1012.83
2021-02-13 22:00:00,HB_WEST,915.63
2021-02-12 23:00:00,HB_WEST,93.9
2021-02-12 00:00:00,HB_WEST,83.36
2021-02-12 01:00:00,HB_WEST,81.14
2021-02-12 02:00:00,HB_WEST,82.22
2021-02-12 03:00:00,HB_WEST,86.34
2021-02-12 04:00:00,HB_WEST,87.89
2021-02-12 05:00:00,HB_WEST,104.3
2021-02-12 06:00:00,HB_WEST,214.35
2021-02-12 07:00:00,HB_WEST,284.4
2021-02-12 08:00:00,HB_WEST,252.12
2021-02-12 09:00:00,HB_WEST,272.93
2021-02-12 10:00:00,HB_WEST,200.93
2021-02-12 11:00:00,HB_WEST,155.12
2021-02-12 12:00:00,HB_WEST,121.21
2021-02-12 13:00:00,HB_WEST,114.27
2021-02-12 14:00:00,HB_WEST,107.82
2021-02-12 15:00:00,HB_WEST,105.97
2021-02-12 16:00:00,HB_WEST,122.65
2021-02-12 17:00:00,HB_WEST,160.52
2021-02-12 18:00:00,HB_WEST,273.61
2021-02-12 19:00:00,HB_WEST,173.9
2021-02-12 20:00:00,HB_WEST,151.49
2021-02-12 21:00:00,HB_WEST,130.26
2021-02-12 22:00:00,HB_WEST,100.12
2021-02-11 23:00:00,HB_WEST,42.28
2021-02-11 00:00:00,HB_WEST,40.51
2021-02-11 01:00:00,HB_WEST,39.14
2021-02-11 02:00:00,HB_WEST,38.58
2021-02-11 03:00:00,HB_WEST,38.74
2021-02-11 04:00:00,HB_WEST,37.35
2021-02-11 05:00:00,HB_WEST,46.45
2021-02-11 06:00:00,HB_WEST,71.18
2021-02-11 07:00:00,HB_WEST,74.42
2021-02-11 08:00:00,HB_WEST,72.07
2021-02-11 09:00:00,HB_WEST,72.75
2021-02-11 10:00:00,HB_WEST,67.7
2021-02-11 11:00:00,HB_WEST,56.32
2021-02-11 12:00:00,HB_WEST,50.47
2021-02-11 13:00:00,HB_WEST,47.65
2021-02-11 14:00:00,HB_WEST,44.89
2021-02-11 15:00:00,HB_WEST,43.23
2021-02-11 16:00:00,HB_WEST,51.38
2021-02-11 17:00:00,HB_WEST,66.17
2021-02-11 18:00:00,HB_WEST,95.38
2021-02-11 19:00:00,HB_WEST,66.11
2021-02-11 20:00:00,HB_WEST,58.42
2021-02-11 21:00:00,HB_WEST,52.53
2021-02-11 22:00:00,HB_WEST,41.68
2021-02-10 23:00:00,HB_WEST,27.06
2021-02-10 00:00:00,HB_WEST,26.56
2021-02-10 01:00:00,HB_WEST,26.37
2021-02-10 02:00:00,HB_WEST,25.84
2021-02-10 03:00:00,HB_WEST,27.81
2021-02-10 04:00:00,HB_WEST,23.64
2021-02-10 05:00:00,HB_WEST,28.21
2021-02-10 06:00:00,HB_WEST,51.96
2021-02-10 07:00:00,HB_WEST,52.91
2021-02-10 08:00:00,HB_WEST,50.4
2021-02-10 09:00:00,HB_WEST,44.85
2021-02-10 10:00:00,HB_WEST,39.35
2021-02-10 11:00:00,HB_WEST,33.08
2021-02-10 12:00:00,HB_WEST,32.46
2021-02-10 13:00:00,HB_WEST,29.19
2021-02-10 14:00:00,HB_WEST,28.47
2021-02-10 15:00:00,HB_WEST,28.76
2021-02-10 16:00:00,HB_WEST,31.93
2021-02-10 17:00:00,HB_WEST,40.36
2021-02-10 18:00:00,HB_WEST,44.2
2021-02-10 19:00:00,HB_WEST,38.28
2021-02-10 20:00:00,HB_WEST,34.14
2021-02-10 21:00:00,HB_WEST,30.92
2021-02-10 22:00:00,HB_WEST,27.36
2021-02-09 23:00:00,HB_WEST,21.41
2021-02-09 00:00:00,HB_WEST,19.27
2021-02-09 01:00:00,HB_WEST,18.9
2021-02-09 02:00:00,HB_WEST,19.28
2021-02-09 03:00:00,HB_WEST,19.71
2021-02-09 04:00:00,HB_WEST,19.75
2021-02-09 05:00:00,HB_WEST,23.0
2021-02-09 06:00:00,HB_WEST,35.57
2021-02-09 07:00:00,HB_WEST,42.06
2021-02-09 08:00:00,HB_WEST,34.68
2021-02-09 09:00:00,HB_WEST,34.53
2021-02-09 10:00:00,HB_WEST,35.46
2021-02-09 11:00:00,HB_WEST,30.8
2021-02-09 12:00:00,HB_WEST,26.86
2021-02-09 13:00:00,HB_WEST,24.85
2021-02-09 14:00:00,HB_WEST,23.49
2021-02-09 15:00:00,HB_WEST,22.4
2021-02-09 16:00:00,HB_WEST,23.95
2021-02-09 17:00:00,HB_WEST,33.16
2021-02-09 18:00:00,HB_WEST,30.52
2021-02-09 19:00:00,HB_WEST,25.95
2021-02-09 20:00:00,HB_WEST,25.39
2021-02-09 21:00:00,HB_WEST,24.46
2021-02-09 22:00:00,HB_WEST,22.83
2021-02-08 23:00:00,HB_WEST,20.74
2021-02-08 00:00:00,HB_WEST,4.95
2021-02-08 01:00:00,HB_WEST,5.76
2021-02-08 02:00:00,HB_WEST,8.85
2021-02-08 03:00:00,HB_WEST,11.75
2021-02-08 04:00:00,HB_WEST,15.59
2021-02-08 05:00:00,HB_WEST,19.99
2021-02-08 06:00:00,HB_WEST,24.79
2021-02-08 07:00:00,HB_WEST,27.61
2021-02-08 08:00:00,HB_WEST,30.02
2021-02-08 09:00:00,HB_WEST,24.58
2021-02-08 10:00:00,HB_WEST,24.43
2021-02-08 11:00:00,HB_WEST,22.8
2021-02-08 12:00:00,HB_WEST,23.77
2021-02-08 13:00:00,HB_WEST,24.59
2021-02-08 14:00:00,HB_WEST,23.62
2021-02-08 15:00:00,HB_WEST,22.83
2021-02-08 16:00:00,HB_WEST,25.94
2021-02-08 17:00:00,HB_WEST,42.33
2021-02-08 18:00:00,HB_WEST,61.14
2021-02-08 19:00:00,HB_WEST,29.57
2021-02-08 20:00:00,HB_WEST,25.32
2021-02-08 21:00:00,HB_WEST,25.17
2021-02-08 22:00:00,HB_WEST,21.27
2021-02-07 23:00:00,HB_WEST,11.25
2021-02-07 00:00:00,HB_WEST,23.73
2021-02-07 01:00:00,HB_WEST,20.19
2021-02-07 02:00:00,HB_WEST,18.71
2021-02-07 03:00:00,HB_WEST,18.9
2021-02-07 04:00:00,HB_WEST,18.78
2021-02-07 05:00:00,HB_WEST,21.36
2021-02-07 06:00:00,HB_WEST,22.88
2021-02-07 07:00:00,HB_WEST,24.36
2021-02-07 08:00:00,HB_WEST,21.78
2021-02-07 09:00:00,HB_WEST,16.01
2021-02-07 10:00:00,HB_WEST,15.49
2021-02-07 11:00:00,HB_WEST,15.21
2021-02-07 12:00:00,HB_WEST,15.88
2021-02-07 13:00:00,HB_WEST,16.67
2021-02-07 14:00:00,HB_WEST,16.39
2021-02-07 15:00:00,HB_WEST,16.35
2021-02-07 16:00:00,HB_WEST,18.63
2021-02-07 17:00:00,HB_WEST,32.0
2021-02-07 18:00:00,HB_WEST,27.39
2021-02-07 19:00:00,HB_WEST,19.64
2021-02-07 20:00:00,HB_WEST,19.22
2021-02-07 21:00:00,HB_WEST,17.02
2021-02-07 22:00:00,HB_WEST,14.59
2021-02-22 23:00:00,LZ_HOUSTON,12.31
2021-02-22 00:00:00,LZ_HOUSTON,22.25
2021-02-22 01:00:00,LZ_HOUSTON,22.19
2021-02-22 02:00:00,LZ_HOUSTON,21.62
2021-02-22 03:00:00,LZ_HOUSTON,22.19
2021-02-22 04:00:00,LZ_HOUSTON,22.36
2021-02-22 05:00:00,LZ_HOUSTON,24.99
2021-02-22 06:00:00,LZ_HOUSTON,46.96
2021-02-22 07:00:00,LZ_HOUSTON,43.66
2021-02-22 08:00:00,LZ_HOUSTON,32.89
2021-02-22 09:00:00,LZ_HOUSTON,30.0
2021-02-22 10:00:00,LZ_HOUSTON,26.7
2021-02-22 11:00:00,LZ_HOUSTON,24.82
2021-02-22 12:00:00,LZ_HOUSTON,23.46
2021-02-22 13:00:00,LZ_HOUSTON,22.4
2021-02-22 14:00:00,LZ_HOUSTON,22.23
2021-02-22 15:00:00,LZ_HOUSTON,21.47
2021-02-22 16:00:00,LZ_HOUSTON,23.49
2021-02-22 17:00:00,LZ_HOUSTON,31.37
2021-02-22 18:00:00,LZ_HOUSTON,38.0
2021-02-22 19:00:00,LZ_HOUSTON,35.82
2021-02-22 20:00:00,LZ_HOUSTON,30.6
2021-02-22 21:00:00,LZ_HOUSTON,25.32
2021-02-22 22:00:00,LZ_HOUSTON,22.72
2021-02-21 23:00:00,LZ_HOUSTON,25.04
2021-02-21 00:00:00,LZ_HOUSTON,16.78
2021-02-21 01:00:00,LZ_HOUSTON,15.39
2021-02-21 02:00:00,LZ_HOUSTON,14.44
2021-02-21 03:00:00,LZ_HOUSTON,14.46
2021-02-21 04:00:00,LZ_HOUSTON,15.01
2021-02-21 05:00:00,LZ_HOUSTON,16.76
2021-02-21 06:00:00,LZ_HOUSTON,13.86
2021-02-21 07:00:00,LZ_HOUSTON,18.88
2021-02-21 08:00:00,LZ_HOUSTON,20.75
2021-02-21 09:00:00,LZ_HOUSTON,22.81
2021-02-21 10:00:00,LZ_HOUSTON,23.02
2021-02-21 11:00:00,LZ_HOUSTON,22.6
2021-02-21 12:00:00,LZ_HOUSTON,21.96
2021-02-21 13:00:00,LZ_HOUSTON,15.8
2021-02-21 14:00:00,LZ_HOUSTON,15.16
2021-02-21 15:00:00,LZ_HOUSTON,15.63
2021-02-21 16:00:00,LZ_HOUSTON,17.42
2021-02-21 17:00:00,LZ_HOUSTON,25.19
2021-02-21 18:00:00,LZ_HOUSTON,34.97
2021-02-21 19:00:00,LZ_HOUSTON,30.0
2021-02-21 20:00:00,LZ_HOUSTON,26.14
2021-02-21 21:00:00,LZ_HOUSTON,25.3
2021-02-21 22:00:00,LZ_HOUSTON,28.02
2021-02-20 23:00:00,LZ_HOUSTON,40.32
2021-02-20 00:00:00,LZ_HOUSTON,165.32
2021-02-20 01:00:00,LZ_HOUSTON,155.94
2021-02-20 02:00:00,LZ_HOUSTON,154.21
2021-02-20 03:00:00,LZ_HOUSTON,153.26
2021-02-20 04:00:00,LZ_HOUSTON,210.23
2021-02-20 05:00:00,LZ_HOUSTON,299.0
2021-02-20 06:00:00,LZ_HOUSTON,152.88
2021-02-20 07:00:00,LZ_HOUSTON,204.78
2021-02-20 08:00:00,LZ_HOUSTON,155.92
2021-02-20 09:00:00,LZ_HOUSTON,90.74
2021-02-20 10:00:00,LZ_HOUSTON,57.22
2021-02-20 11:00:00,LZ_HOUSTON,43.77
2021-02-20 12:00:00,LZ_HOUSTON,33.41
2021-02-20 13:00:00,LZ_HOUSTON,5.04
2021-02-20 14:00:00,LZ_HOUSTON,1.42
2021-02-20 15:00:00,LZ_HOUSTON,0.97
2021-02-20 16:00:00,LZ_HOUSTON,0.93
2021-02-20 17:00:00,LZ_HOUSTON,12.0
2021-02-20 18:00:00,LZ_HOUSTON,18.73
2021-02-20 19:00:00,LZ_HOUSTON,18.89
2021-02-20 20:00:00,LZ_HOUSTON,16.3
2021-02-20 21:00:00,LZ_HOUSTON,14.4
2021-02-20 22:00:00,LZ_HOUSTON,44.29
2021-02-19 23:00:00,LZ_HOUSTON,2390.97
2021-02-19 00:00:00,LZ_HOUSTON,8482.76
