Date and Time,Geo,Real-Time Pricee in US Dollars
2021-02-16 20:45:00,LZ_HOUSTON,9000.0
2021-02-16 21:00:00,LZ_HOUSTON,9000.0
2021-02-16 21:15:00,LZ_HOUSTON,9000.0
2021-02-16 21:30:00,LZ_HOUSTON,9000.0
2021-02-16 21:45:00,LZ_HOUSTON,9000.0
2021-02-16 22:00:00,LZ_HOUSTON,9000.0
2021-02-16 22:15:00,LZ_HOUSTON,9000.0
2021-02-16 22:30:00,LZ_HOUSTON,9000.0
2021-02-16 22:45:00,LZ_HOUSTON,9000.0
2021-02-16 23:00:00,LZ_HOUSTON,9000.0
2021-02-16 23:15:00,LZ_HOUSTON,9000.0
2021-02-16 23:30:00,LZ_HOUSTON,9000.0
2021-02-16 23:45:00,LZ_HOUSTON,9000.0
2021-02-15 00:00:00,LZ_HOUSTON,8251.98
2021-02-15 00:15:00,LZ_HOUSTON,8867.42
2021-02-15 00:30:00,LZ_HOUSTON,8825.81
2021-02-15 00:45:00,LZ_HOUSTON,8496.57
2021-02-15 01:00:00,LZ_HOUSTON,8465.69
2021-02-15 01:15:00,LZ_HOUSTON,8359.77
2021-02-15 01:30:00,LZ_HOUSTON,7820.16
2021-02-15 01:45:00,LZ_HOUSTON,8304.14
2021-02-15 02:00:00,LZ_HOUSTON,6796.02
2021-02-15 02:15:00,LZ_HOUSTON,4225.15
2021-02-15 02:30:00,LZ_HOUSTON,3813.35
2021-02-15 02:45:00,LZ_HOUSTON,5600.25
2021-02-15 03:00:00,LZ_HOUSTON,8414.01
2021-02-15 03:15:00,LZ_HOUSTON,5480.73
2021-02-15 03:30:00,LZ_HOUSTON,8505.59
2021-02-15 03:45:00,LZ_HOUSTON,8569.02
2021-02-15 04:00:00,LZ_HOUSTON,8559.98
2021-02-15 04:15:00,LZ_HOUSTON,8515.25
2021-02-15 04:30:00,LZ_HOUSTON,8537.39
2021-02-15 04:45:00,LZ_HOUSTON,8535.68
2021-02-15 05:00:00,LZ_HOUSTON,8532.53
2021-02-15 05:15:00,LZ_HOUSTON,8556.91
2021-02-15 05:30:00,LZ_HOUSTON,8595.42
2021-02-15 05:45:00,LZ_HOUSTON,8849.69
2021-02-15 06:00:00,LZ_HOUSTON,8831.13
2021-02-15 06:15:00,LZ_HOUSTON,8831.99
2021-02-15 06:30:00,LZ_HOUSTON,8799.66
2021-02-15 06:45:00,LZ_HOUSTON,8799.96
2021-02-15 07:00:00,LZ_HOUSTON,8808.01
2021-02-15 07:15:00,LZ_HOUSTON,8809.71
2021-02-15 07:30:00,LZ_HOUSTON,8807.76
2021-02-15 07:45:00,LZ_HOUSTON,8785.03
2021-02-15 08:00:00,LZ_HOUSTON,8803.2
2021-02-15 08:15:00,LZ_HOUSTON,8824.82
2021-02-15 08:30:00,LZ_HOUSTON,8853.93
2021-02-15 08:45:00,LZ_HOUSTON,8921.37
2021-02-15 09:00:00,LZ_HOUSTON,8976.68
2021-02-15 09:15:00,LZ_HOUSTON,9004.39
2021-02-15 09:30:00,LZ_HOUSTON,8010.64
2021-02-15 09:45:00,LZ_HOUSTON,8121.37
2021-02-15 10:00:00,LZ_HOUSTON,6746.11
2021-02-15 10:15:00,LZ_HOUSTON,7018.28
2021-02-15 10:30:00,LZ_HOUSTON,4910.9
2021-02-15 10:45:00,LZ_HOUSTON,3250.06
2021-02-15 11:00:00,LZ_HOUSTON,2577.67
2021-02-15 11:15:00,LZ_HOUSTON,2615.57
2021-02-15 11:30:00,LZ_HOUSTON,2393.45
2021-02-15 11:45:00,LZ_HOUSTON,1948.95
2021-02-15 12:00:00,LZ_HOUSTON,2616.38
2021-02-15 12:15:00,LZ_HOUSTON,3673.95
2021-02-15 12:30:00,LZ_HOUSTON,1906.66
2021-02-15 12:45:00,LZ_HOUSTON,1727.89
2021-02-15 13:00:00,LZ_HOUSTON,2111.71
2021-02-15 13:15:00,LZ_HOUSTON,1754.39
2021-02-15 13:30:00,LZ_HOUSTON,1611.67
2021-02-15 13:45:00,LZ_HOUSTON,1732.31
2021-02-15 14:00:00,LZ_HOUSTON,1542.87
2021-02-15 14:15:00,LZ_HOUSTON,1771.85
2021-02-15 14:30:00,LZ_HOUSTON,1413.48
2021-02-15 14:45:00,LZ_HOUSTON,1393.19
2021-02-15 15:00:00,LZ_HOUSTON,1772.87
2021-02-15 15:15:00,LZ_HOUSTON,2748.88
2021-02-15 15:30:00,LZ_HOUSTON,2799.07
2021-02-15 15:45:00,LZ_HOUSTON,4270.8
2021-02-15 16:00:00,LZ_HOUSTON,4721.66
2021-02-15 16:15:00,LZ_HOUSTON,4966.85
2021-02-15 16:30:00,LZ_HOUSTON,7891.0
2021-02-15 16:45:00,LZ_HOUSTON,8979.61
2021-02-15 17:00:00,LZ_HOUSTON,8992.51
2021-02-15 17:15:00,LZ_HOUSTON,8992.57
2021-02-15 17:30:00,LZ_HOUSTON,8956.45
2021-02-15 17:45:00,LZ_HOUSTON,8992.25
2021-02-15 18:00:00,LZ_HOUSTON,8992.6
2021-02-15 18:15:00,LZ_HOUSTON,8992.56
2021-02-15 18:30:00,LZ_HOUSTON,8992.51
2021-02-15 18:45:00,LZ_HOUSTON,8992.47
2021-02-15 19:00:00,LZ_HOUSTON,8992.34
2021-02-15 19:15:00,LZ_HOUSTON,8992.3
2021-02-15 19:30:00,LZ_HOUSTON,5136.04
2021-02-15 19:45:00,LZ_HOUSTON,4717.46
2021-02-15 20:00:00,LZ_HOUSTON,4917.72
2021-02-15 20:15:00,LZ_HOUSTON,6253.93
2021-02-15 20:30:00,LZ_HOUSTON,3775.08
2021-02-15 20:45:00,LZ_HOUSTON,4268.26
2021-02-15 21:00:00,LZ_HOUSTON,5753.27
2021-02-15 21:15:00,LZ_HOUSTON,8957.3
2021-02-15 21:30:00,LZ_HOUSTON,8991.68
2021-02-15 21:45:00,LZ_HOUSTON,8991.79
2021-02-15 22:00:00,LZ_HOUSTON,6241.97
2021-02-15 22:15:00,LZ_HOUSTON,8899.46
2021-02-15 22:30:00,LZ_HOUSTON,8991.37
2021-02-15 22:45:00,LZ_HOUSTON,8991.39
2021-02-15 23:00:00,LZ_HOUSTON,8991.44
2021-02-15 23:15:00,LZ_HOUSTON,8991.48
2021-02-15 23:30:00,LZ_HOUSTON,8991.5
2021-02-15 23:45:00,LZ_HOUSTON,8991.54
2021-02-14 00:00:00,LZ_HOUSTON,1187.41
2021-02-14 00:15:00,LZ_HOUSTON,1091.57
2021-02-14 00:30:00,LZ_HOUSTON,1088.19
2021-02-14 00:45:00,LZ_HOUSTON,1109.33
2021-02-14 01:00:00,LZ_HOUSTON,1007.74
2021-02-14 01:15:00,LZ_HOUSTON,954.16
2021-02-14 01:30:00,LZ_HOUSTON,854.12
2021-02-14 01:45:00,LZ_HOUSTON,699.27
2021-02-14 02:00:00,LZ_HOUSTON,617.7
2021-02-14 02:15:00,LZ_HOUSTON,600.69
2021-02-14 02:30:00,LZ_HOUSTON,568.92
2021-02-14 02:45:00,LZ_HOUSTON,571.55
2021-02-14 03:00:00,LZ_HOUSTON,606.82
2021-02-14 03:15:00,LZ_HOUSTON,628.89
2021-02-14 03:30:00,LZ_HOUSTON,650.5
2021-02-14 03:45:00,LZ_HOUSTON,646.48
2021-02-14 04:00:00,LZ_HOUSTON,723.52
2021-02-14 04:15:00,LZ_HOUSTON,796.82
2021-02-14 04:30:00,LZ_HOUSTON,818.36
2021-02-14 04:45:00,LZ_HOUSTON,827.92
2021-02-14 05:00:00,LZ_HOUSTON,916.49
2021-02-14 05:15:00,LZ_HOUSTON,1003.99
2021-02-14 05:30:00,LZ_HOUSTON,1084.48
2021-02-14 05:45:00,LZ_HOUSTON,1005.38
2021-02-14 06:00:00,LZ_HOUSTON,1122.06
2021-02-14 06:15:00,LZ_HOUSTON,1166.8
2021-02-14 06:30:00,LZ_HOUSTON,997.31
2021-02-14 06:45:00,LZ_HOUSTON,1063.35
2021-02-14 07:00:00,LZ_HOUSTON,945.13
2021-02-14 07:15:00,LZ_HOUSTON,827.2
2021-02-14 07:30:00,LZ_HOUSTON,877.12
2021-02-14 07:45:00,LZ_HOUSTON,989.15
2021-02-14 08:00:00,LZ_HOUSTON,1004.97
2021-02-14 08:15:00,LZ_HOUSTON,1053.84
2021-02-14 08:30:00,LZ_HOUSTON,1081.62
2021-02-14 08:45:00,LZ_HOUSTON,1180.52
2021-02-14 09:00:00,LZ_HOUSTON,1376.94
2021-02-14 09:15:00,LZ_HOUSTON,1348.52
2021-02-14 09:30:00,LZ_HOUSTON,1359.62
2021-02-14 09:45:00,LZ_HOUSTON,1375.36
2021-02-14 10:00:00,LZ_HOUSTON,1574.42
2021-02-14 10:15:00,LZ_HOUSTON,1603.71
2021-02-14 10:30:00,LZ_HOUSTON,1621.01
2021-02-14 10:45:00,LZ_HOUSTON,1681.95
2021-02-14 11:00:00,LZ_HOUSTON,1790.87
2021-02-14 11:15:00,LZ_HOUSTON,1642.81
2021-02-14 11:30:00,LZ_HOUSTON,1792.71
2021-02-14 11:45:00,LZ_HOUSTON,2038.11
2021-02-14 12:00:00,LZ_HOUSTON,2091.65
2021-02-14 12:15:00,LZ_HOUSTON,2094.81
2021-02-14 12:30:00,LZ_HOUSTON,1877.79
2021-02-14 12:45:00,LZ_HOUSTON,1686.36
2021-02-14 13:00:00,LZ_HOUSTON,1620.67
2021-02-14 13:15:00,LZ_HOUSTON,1625.12
2021-02-14 13:30:00,LZ_HOUSTON,1778.47
2021-02-14 13:45:00,LZ_HOUSTON,1784.03
2021-02-14 14:00:00,LZ_HOUSTON,1721.93
2021-02-14 14:15:00,LZ_HOUSTON,1714.45
2021-02-14 14:30:00,LZ_HOUSTON,1776.73
2021-02-14 14:45:00,LZ_HOUSTON,1869.72
2021-02-14 15:00:00,LZ_HOUSTON,1760.66
2021-02-14 15:15:00,LZ_HOUSTON,1714.84
2021-02-14 15:30:00,LZ_HOUSTON,1858.58
2021-02-14 15:45:00,LZ_HOUSTON,1915.22
2021-02-14 16:00:00,LZ_HOUSTON,1955.53
2021-02-14 16:15:00,LZ_HOUSTON,2175.27
2021-02-14 16:30:00,LZ_HOUSTON,2383.0
2021-02-14 16:45:00,LZ_HOUSTON,2468.18
2021-02-14 17:00:00,LZ_HOUSTON,2341.86
2021-02-14 17:15:00,LZ_HOUSTON,2400.42
2021-02-14 17:30:00,LZ_HOUSTON,4088.83
2021-02-14 17:45:00,LZ_HOUSTON,5579.21
2021-02-14 18:00:00,LZ_HOUSTON,4346.93
2021-02-14 18:15:00,LZ_HOUSTON,4325.7
2021-02-14 18:30:00,LZ_HOUSTON,4084.6
2021-02-14 18:45:00,LZ_HOUSTON,4047.92
2021-02-14 19:00:00,LZ_HOUSTON,4924.13
2021-02-14 19:15:00,LZ_HOUSTON,4189.41
2021-02-14 19:30:00,LZ_HOUSTON,3178.2
2021-02-14 19:45:00,LZ_HOUSTON,4142.34
2021-02-14 20:00:00,LZ_HOUSTON,3918.79
2021-02-14 20:15:00,LZ_HOUSTON,3643.36
2021-02-14 20:30:00,LZ_HOUSTON,4015.73
2021-02-14 20:45:00,LZ_HOUSTON,3631.39
2021-02-14 21:00:00,LZ_HOUSTON,3965.95
2021-02-14 21:15:00,LZ_HOUSTON,4185.79
2021-02-14 21:30:00,LZ_HOUSTON,3971.6
2021-02-14 21:45:00,LZ_HOUSTON,3701.99
2021-02-14 22:00:00,LZ_HOUSTON,3489.47
2021-02-14 22:15:00,LZ_HOUSTON,4650.47
2021-02-14 22:30:00,LZ_HOUSTON,8720.56
2021-02-14 22:45:00,LZ_HOUSTON,8768.38
2021-02-14 23:00:00,LZ_HOUSTON,8791.87
2021-02-14 23:15:00,LZ_HOUSTON,8564.05
2021-02-14 23:30:00,LZ_HOUSTON,7335.45
2021-02-14 23:45:00,LZ_HOUSTON,4489.42
2021-02-13 00:00:00,LZ_HOUSTON,706.78
2021-02-13 00:15:00,LZ_HOUSTON,1302.82
2021-02-13 00:30:00,LZ_HOUSTON,1272.9
2021-02-13 00:45:00,LZ_HOUSTON,1203.79
2021-02-13 01:00:00,LZ_HOUSTON,1016.92
2021-02-13 01:15:00,LZ_HOUSTON,615.84
2021-02-13 01:30:00,LZ_HOUSTON,543.35
2021-02-13 01:45:00,LZ_HOUSTON,815.78
2021-02-13 02:00:00,LZ_HOUSTON,1124.09
2021-02-13 02:15:00,LZ_HOUSTON,1332.5
2021-02-13 02:30:00,LZ_HOUSTON,1161.24
2021-02-13 02:45:00,LZ_HOUSTON,1152.94
2021-02-13 03:00:00,LZ_HOUSTON,1241.77
2021-02-13 03:15:00,LZ_HOUSTON,1113.97
2021-02-13 03:30:00,LZ_HOUSTON,1311.25
2021-02-13 03:45:00,LZ_HOUSTON,1202.89
2021-02-13 04:00:00,LZ_HOUSTON,1688.17
2021-02-13 04:15:00,LZ_HOUSTON,1140.25
2021-02-13 04:30:00,LZ_HOUSTON,1493.76
2021-02-13 04:45:00,LZ_HOUSTON,1202.04
2021-02-13 05:00:00,LZ_HOUSTON,1606.96
2021-02-13 05:15:00,LZ_HOUSTON,1594.04
2021-02-13 05:30:00,LZ_HOUSTON,1355.28
2021-02-13 05:45:00,LZ_HOUSTON,1108.02
2021-02-13 06:00:00,LZ_HOUSTON,1242.49
2021-02-13 06:15:00,LZ_HOUSTON,1199.34
2021-02-13 06:30:00,LZ_HOUSTON,1256.26
2021-02-13 06:45:00,LZ_HOUSTON,1014.49
2021-02-13 07:00:00,LZ_HOUSTON,912.84
2021-02-13 07:15:00,LZ_HOUSTON,1009.08
2021-02-13 07:30:00,LZ_HOUSTON,1136.51
2021-02-13 07:45:00,LZ_HOUSTON,1475.3
2021-02-13 08:00:00,LZ_HOUSTON,2114.76
2021-02-13 08:15:00,LZ_HOUSTON,2773.92
2021-02-13 08:30:00,LZ_HOUSTON,3874.84
2021-02-13 08:45:00,LZ_HOUSTON,7958.0
2021-02-13 09:00:00,LZ_HOUSTON,8812.29
2021-02-13 09:15:00,LZ_HOUSTON,5107.49
2021-02-13 09:30:00,LZ_HOUSTON,3511.33
2021-02-13 09:45:00,LZ_HOUSTON,3500.63
2021-02-13 10:00:00,LZ_HOUSTON,5414.99
2021-02-13 10:15:00,LZ_HOUSTON,7525.93
2021-02-13 10:30:00,LZ_HOUSTON,4448.78
2021-02-13 10:45:00,LZ_HOUSTON,4087.37
2021-02-13 11:00:00,LZ_HOUSTON,4234.07
2021-02-13 11:15:00,LZ_HOUSTON,3999.21
2021-02-13 11:30:00,LZ_HOUSTON,3018.93
2021-02-13 11:45:00,LZ_HOUSTON,2968.43
2021-02-13 12:00:00,LZ_HOUSTON,2394.58
2021-02-13 12:15:00,LZ_HOUSTON,1887.65
2021-02-13 12:30:00,LZ_HOUSTON,1818.87
2021-02-13 12:45:00,LZ_HOUSTON,1860.04
2021-02-13 13:00:00,LZ_HOUSTON,1634.78
2021-02-13 13:15:00,LZ_HOUSTON,1648.96
2021-02-13 13:30:00,LZ_HOUSTON,1646.62
2021-02-13 13:45:00,LZ_HOUSTON,1538.42
2021-02-13 14:00:00,LZ_HOUSTON,1487.6
2021-02-13 14:15:00,LZ_HOUSTON,1362.16
2021-02-13 14:30:00,LZ_HOUSTON,1346.39
2021-02-13 14:45:00,LZ_HOUSTON,1380.76
2021-02-13 15:00:00,LZ_HOUSTON,1312.99
2021-02-13 15:15:00,LZ_HOUSTON,1241.06
2021-02-13 15:30:00,LZ_HOUSTON,1274.12
2021-02-13 15:45:00,LZ_HOUSTON,1212.52
2021-02-13 16:00:00,LZ_HOUSTON,1178.23
2021-02-13 16:15:00,LZ_HOUSTON,1203.09
2021-02-13 16:30:00,LZ_HOUSTON,1247.83
2021-02-13 16:45:00,LZ_HOUSTON,1240.28
2021-02-13 17:00:00,LZ_HOUSTON,1320.63
2021-02-13 17:15:00,LZ_HOUSTON,1387.08
2021-02-13 17:30:00,LZ_HOUSTON,1557.4
2021-02-13 17:45:00,LZ_HOUSTON,1750.96
2021-02-13 18:00:00,LZ_HOUSTON,1821.87
2021-02-13 18:15:00,LZ_HOUSTON,1874.39
2021-02-13 18:30:00,LZ_HOUSTON,1855.88
2021-02-13 18:45:00,LZ_HOUSTON,1733.53
2021-02-13 19:00:00,LZ_HOUSTON,1764.36
2021-02-13 19:15:00,LZ_HOUSTON,1750.15
2021-02-13 19:30:00,LZ_HOUSTON,1674.41
2021-02-13 19:45:00,LZ_HOUSTON,1611.83
2021-02-13 20:00:00,LZ_HOUSTON,1543.41
2021-02-13 20:15:00,LZ_HOUSTON,1558.93
2021-02-13 20:30:00,LZ_HOUSTON,1462.92
2021-02-13 20:45:00,LZ_HOUSTON,1393.04
2021-02-13 21:00:00,LZ_HOUSTON,1399.14
2021-02-13 21:15:00,LZ_HOUSTON,1327.97
2021-02-13 21:30:00,LZ_HOUSTON,1309.7
2021-02-13 21:45:00,LZ_HOUSTON,1332.4
2021-02-13 22:00:00,LZ_HOUSTON,1328.23
2021-02-13 22:15:00,LZ_HOUSTON,1320.53
2021-02-13 22:30:00,LZ_HOUSTON,1289.69
2021-02-13 22:45:00,LZ_HOUSTON,1264.87
2021-02-13 23:00:00,LZ_HOUSTON,1197.74
2021-02-13 23:15:00,LZ_HOUSTON,1185.68
2021-02-13 23:30:00,LZ_HOUSTON,1188.69
2021-02-13 23:45:00,LZ_HOUSTON,1189.28
2021-02-12 00:00:00,LZ_HOUSTON,78.97
2021-02-12 00:15:00,LZ_HOUSTON,81.17
2021-02-12 00:30:00,LZ_HOUSTON,81.64
2021-02-12 00:45:00,LZ_HOUSTON,81.45
2021-02-12 01:00:00,LZ_HOUSTON,77.57
2021-02-12 01:15:00,LZ_HOUSTON,73.39
2021-02-12 01:30:00,LZ_HOUSTON,75.78
2021-02-12 01:45:00,LZ_HOUSTON,75.79
2021-02-12 02:00:00,LZ_HOUSTON,74.15
2021-02-12 02:15:00,LZ_HOUSTON,74.1
2021-02-12 02:30:00,LZ_HOUSTON,76.89
2021-02-12 02:45:00,LZ_HOUSTON,73.31
2021-02-12 03:00:00,LZ_HOUSTON,70.49
2021-02-12 03:15:00,LZ_HOUSTON,72.66
2021-02-12 03:30:00,LZ_HOUSTON,74.66
2021-02-12 03:45:00,LZ_HOUSTON,76.01
2021-02-12 04:00:00,LZ_HOUSTON,77.93
2021-02-12 04:15:00,LZ_HOUSTON,87.25
2021-02-12 04:30:00,LZ_HOUSTON,91.6
2021-02-12 04:45:00,LZ_HOUSTON,90.15
2021-02-12 05:00:00,LZ_HOUSTON,95.85
2021-02-12 05:15:00,LZ_HOUSTON,96.3
2021-02-12 05:30:00,LZ_HOUSTON,96.9
2021-02-12 05:45:00,LZ_HOUSTON,98.1
2021-02-12 06:00:00,LZ_HOUSTON,101.8
2021-02-12 06:15:00,LZ_HOUSTON,104.5
2021-02-12 06:30:00,LZ_HOUSTON,109.8
2021-02-12 06:45:00,LZ_HOUSTON,147.14
2021-02-12 07:00:00,LZ_HOUSTON,116.98
2021-02-12 07:15:00,LZ_HOUSTON,122.71
2021-02-12 07:30:00,LZ_HOUSTON,121.07
2021-02-12 07:45:00,LZ_HOUSTON,119.54
2021-02-12 08:00:00,LZ_HOUSTON,118.7
2021-02-12 08:15:00,LZ_HOUSTON,120.17
2021-02-12 08:30:00,LZ_HOUSTON,125.93
2021-02-12 08:45:00,LZ_HOUSTON,124.06
2021-02-12 09:00:00,LZ_HOUSTON,161.77
2021-02-12 09:15:00,LZ_HOUSTON,239.18
2021-02-12 09:30:00,LZ_HOUSTON,315.65
2021-02-12 09:45:00,LZ_HOUSTON,267.31
2021-02-12 10:00:00,LZ_HOUSTON,272.49
2021-02-12 10:15:00,LZ_HOUSTON,337.62
2021-02-12 10:30:00,LZ_HOUSTON,394.41
2021-02-12 10:45:00,LZ_HOUSTON,527.41
2021-02-12 11:00:00,LZ_HOUSTON,648.39
2021-02-12 11:15:00,LZ_HOUSTON,874.48
2021-02-12 11:30:00,LZ_HOUSTON,1066.55
2021-02-12 11:45:00,LZ_HOUSTON,614.17
2021-02-12 12:00:00,LZ_HOUSTON,1840.62
2021-02-12 12:15:00,LZ_HOUSTON,1138.34
2021-02-12 12:30:00,LZ_HOUSTON,628.33
2021-02-12 12:45:00,LZ_HOUSTON,438.39
2021-02-12 13:00:00,LZ_HOUSTON,371.07
2021-02-12 13:15:00,LZ_HOUSTON,404.16
2021-02-12 13:30:00,LZ_HOUSTON,268.45
2021-02-12 13:45:00,LZ_HOUSTON,169.54
2021-02-12 14:00:00,LZ_HOUSTON,205.01
2021-02-12 14:15:00,LZ_HOUSTON,316.84
2021-02-12 14:30:00,LZ_HOUSTON,327.72
2021-02-12 14:45:00,LZ_HOUSTON,378.55
2021-02-12 15:00:00,LZ_HOUSTON,405.47
2021-02-12 15:15:00,LZ_HOUSTON,358.44
2021-02-12 15:30:00,LZ_HOUSTON,328.88
2021-02-12 15:45:00,LZ_HOUSTON,352.96
2021-02-12 16:00:00,LZ_HOUSTON,404.9
2021-02-12 16:15:00,LZ_HOUSTON,507.35
2021-02-12 16:30:00,LZ_HOUSTON,410.01
2021-02-12 16:45:00,LZ_HOUSTON,464.3
2021-02-12 17:00:00,LZ_HOUSTON,207.81
2021-02-12 17:15:00,LZ_HOUSTON,349.27
2021-02-12 17:30:00,LZ_HOUSTON,692.74
2021-02-12 17:45:00,LZ_HOUSTON,741.63
2021-02-12 18:00:00,LZ_HOUSTON,1293.78
2021-02-12 18:15:00,LZ_HOUSTON,1503.12
2021-02-12 18:30:00,LZ_HOUSTON,1147.83
2021-02-12 18:45:00,LZ_HOUSTON,1031.35
2021-02-12 19:00:00,LZ_HOUSTON,624.84
2021-02-12 19:15:00,LZ_HOUSTON,629.88
2021-02-12 19:30:00,LZ_HOUSTON,693.64
2021-02-12 19:45:00,LZ_HOUSTON,902.49
2021-02-12 20:00:00,LZ_HOUSTON,1106.25
2021-02-12 20:15:00,LZ_HOUSTON,880.39
2021-02-12 20:30:00,LZ_HOUSTON,436.78
2021-02-12 20:45:00,LZ_HOUSTON,687.25
2021-02-12 21:00:00,LZ_HOUSTON,865.5
2021-02-12 21:15:00,LZ_HOUSTON,383.12
2021-02-12 21:30:00,LZ_HOUSTON,317.37
2021-02-12 21:45:00,LZ_HOUSTON,202.24
2021-02-12 22:00:00,LZ_HOUSTON,392.96
2021-02-12 22:15:00,LZ_HOUSTON,376.71
2021-02-12 22:30:00,LZ_HOUSTON,252.66
2021-02-12 22:45:00,LZ_HOUSTON,320.85
2021-02-12 23:00:00,LZ_HOUSTON,161.87
2021-02-12 23:15:00,LZ_HOUSTON,197.7
2021-02-12 23:30:00,LZ_HOUSTON,196.67
2021-02-12 23:45:00,LZ_HOUSTON,195.92
2021-02-11 00:00:00,LZ_HOUSTON,40.93
2021-02-11 00:15:00,LZ_HOUSTON,46.2
2021-02-11 00:30:00,LZ_HOUSTON,38.15
2021-02-11 00:45:00,LZ_HOUSTON,36.92
2021-02-11 01:00:00,LZ_HOUSTON,34.27
2021-02-11 01:15:00,LZ_HOUSTON,33.89
2021-02-11 01:30:00,LZ_HOUSTON,36.17
2021-02-11 01:45:00,LZ_HOUSTON,36.03
2021-02-11 02:00:00,LZ_HOUSTON,37.22
2021-02-11 02:15:00,LZ_HOUSTON,39.72
2021-02-11 02:30:00,LZ_HOUSTON,36.85
2021-02-11 02:45:00,LZ_HOUSTON,36.95
2021-02-11 03:00:00,LZ_HOUSTON,37.28
2021-02-11 03:15:00,LZ_HOUSTON,38.22
2021-02-11 03:30:00,LZ_HOUSTON,42.76
2021-02-11 03:45:00,LZ_HOUSTON,46.75
2021-02-11 04:00:00,LZ_HOUSTON,47.68
2021-02-11 04:15:00,LZ_HOUSTON,37.4
2021-02-11 04:30:00,LZ_HOUSTON,42.06
2021-02-11 04:45:00,LZ_HOUSTON,40.04
2021-02-11 05:00:00,LZ_HOUSTON,63.5
2021-02-11 05:15:00,LZ_HOUSTON,44.77
2021-02-11 05:30:00,LZ_HOUSTON,50.89
2021-02-11 05:45:00,LZ_HOUSTON,46.8
2021-02-11 06:00:00,LZ_HOUSTON,94.73
2021-02-11 06:15:00,LZ_HOUSTON,153.11
2021-02-11 06:30:00,LZ_HOUSTON,68.67
2021-02-11 06:45:00,LZ_HOUSTON,61.58
2021-02-11 07:00:00,LZ_HOUSTON,58.49
2021-02-11 07:15:00,LZ_HOUSTON,70.85
2021-02-11 07:30:00,LZ_HOUSTON,87.17
2021-02-11 07:45:00,LZ_HOUSTON,127.14
2021-02-11 08:00:00,LZ_HOUSTON,238.37
2021-02-11 08:15:00,LZ_HOUSTON,320.57
2021-02-11 08:30:00,LZ_HOUSTON,438.13
2021-02-11 08:45:00,LZ_HOUSTON,228.79
2021-02-11 09:00:00,LZ_HOUSTON,736.9
2021-02-11 09:15:00,LZ_HOUSTON,764.9
2021-02-11 09:30:00,LZ_HOUSTON,932.69
2021-02-11 09:45:00,LZ_HOUSTON,1263.28
2021-02-11 10:00:00,LZ_HOUSTON,1740.42
2021-02-11 10:15:00,LZ_HOUSTON,1796.72
2021-02-11 10:30:00,LZ_HOUSTON,712.62
2021-02-11 10:45:00,LZ_HOUSTON,761.77
2021-02-11 11:00:00,LZ_HOUSTON,117.06
2021-02-11 11:15:00,LZ_HOUSTON,71.21
2021-02-11 11:30:00,LZ_HOUSTON,128.6
2021-02-11 11:45:00,LZ_HOUSTON,161.64
2021-02-11 12:00:00,LZ_HOUSTON,954.06
2021-02-11 12:15:00,LZ_HOUSTON,1184.93
2021-02-11 12:30:00,LZ_HOUSTON,744.61
2021-02-11 12:45:00,LZ_HOUSTON,755.39
2021-02-11 13:00:00,LZ_HOUSTON,697.09
2021-02-11 13:15:00,LZ_HOUSTON,192.04
2021-02-11 13:30:00,LZ_HOUSTON,230.99
2021-02-11 13:45:00,LZ_HOUSTON,263.5
2021-02-11 14:00:00,LZ_HOUSTON,265.65
2021-02-11 14:15:00,LZ_HOUSTON,188.18
2021-02-11 14:30:00,LZ_HOUSTON,141.22
2021-02-11 14:45:00,LZ_HOUSTON,171.14
2021-02-11 15:00:00,LZ_HOUSTON,225.48
2021-02-11 15:15:00,LZ_HOUSTON,249.15
2021-02-11 15:30:00,LZ_HOUSTON,229.37
2021-02-11 15:45:00,LZ_HOUSTON,238.93
2021-02-11 16:00:00,LZ_HOUSTON,601.88
2021-02-11 16:15:00,LZ_HOUSTON,292.7
2021-02-11 16:30:00,LZ_HOUSTON,2023.31
2021-02-11 16:45:00,LZ_HOUSTON,3603.75
2021-02-11 17:00:00,LZ_HOUSTON,1953.3
2021-02-11 17:15:00,LZ_HOUSTON,2442.22
2021-02-11 17:30:00,LZ_HOUSTON,1294.8
2021-02-11 17:45:00,LZ_HOUSTON,2549.08
2021-02-11 18:00:00,LZ_HOUSTON,1920.02
2021-02-11 18:15:00,LZ_HOUSTON,2525.36
2021-02-11 18:30:00,LZ_HOUSTON,963.31
2021-02-11 18:45:00,LZ_HOUSTON,1468.75
2021-02-11 19:00:00,LZ_HOUSTON,139.0
2021-02-11 19:15:00,LZ_HOUSTON,102.42
2021-02-11 19:30:00,LZ_HOUSTON,90.1
2021-02-11 19:45:00,LZ_HOUSTON,87.43
2021-02-11 20:00:00,LZ_HOUSTON,86.48
2021-02-11 20:15:00,LZ_HOUSTON,86.9
2021-02-11 20:30:00,LZ_HOUSTON,152.39
2021-02-11 20:45:00,LZ_HOUSTON,89.38
2021-02-11 21:00:00,LZ_HOUSTON,88.24
2021-02-11 21:15:00,LZ_HOUSTON,81.18
2021-02-11 21:30:00,LZ_HOUSTON,81.91
2021-02-11 21:45:00,LZ_HOUSTON,73.29
2021-02-11 22:00:00,LZ_HOUSTON,64.3
2021-02-11 22:15:00,LZ_HOUSTON,64.67
2021-02-11 22:30:00,LZ_HOUSTON,60.3
